Titel,Path,Streetname,Postalcode,Location,Price,Rooms,Area
2 ½ Zimmer-Wohnung in Oberwil BL mieten,/de/wohnung/auf-der-wacht-5-4104-oberwil-bl/596136/,Auf der Wacht 5,4104,Oberwil,1450,2 ½,51 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/4054-basel/604806/,no street available,4054,Basel,790,1,35 m²
1 ½ Zimmer-Studio in Basel mieten,/de/wohnung/4056-basel/598455/,no street available,4056,Basel,1150,1 ½,35 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/beim-goldenen-lowen-9-4052-basel/598384/,Beim Goldenen Löwen 9,4052,Basel,1790,3,76 m²
4 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/weiherweg-1-4123-allschwil/598244/,Weiherweg 1,4123,Allschwil,1890,4 ½,89 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/farnsburgerstrasse-37-4052-basel/598166/,Farnsburgerstrasse 37,4052,Basel,1500,3,60 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/maulbeerstrasse-14-4058-basel/597949/,Maulbeerstrasse 14,4058,Basel,1815,3,75 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/horburgstrasse-86-4057-basel/597638/,Horburgstrasse 86,4057,Basel,1290,2,45 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/amerbachstrasse-43-4057-basel/597628/,Amerbachstrasse 43,4057,Basel,920,1 ½,33 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/klingentalgraben-7-4057-basel/597622/,Klingentalgraben 7,4057,Basel,1800,4 ½,122 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/klingentalgraben-7-4057-basel/597614/,Klingentalgraben 7,4057,Basel,1700,4,97 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/horburgstrasse-86-4057-basel/597613/,Horburgstrasse 86,4057,Basel,1190,2,45 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/4053-basel/597534/,no street available,4053,Basel,1235,2 ½,63 m²
4 Zimmer-Wohnung in Münchenstein mieten,/de/wohnung/parkweg-4-4142-munchenstein/597512/,Parkweg 4,4142,Münchenstein,1895,4,85 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/4057-basel/597434/,no street available,4057,Basel,1420,2,55 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/missionsstrasse-61-4055-basel/597178/,Missionsstrasse 61,4055,Basel,1480,3,71 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/missionsstrasse-61-4055-basel/597177/,Missionsstrasse 61,4055,Basel,1600,3,71 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/sevogelstrasse-19-4052-basel/597153/,Sevogelstrasse 19,4052,Basel,1700,3,79 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/dornacherstrasse-109-4053-basel/596994/,Dornacherstrasse 109,4053,Basel,1030,1,36 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/holbeinstrasse-56-4051-basel/596484/,Holbeinstrasse 56,4051,Basel,2770,2 ½,89 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/claragraben-82-4058-basel/540805/,Claragraben 82,4058,Basel,1470,3,77 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/wiesenstrasse-14-4057-basel/585247/,Wiesenstrasse 14,4057,Basel,1050,1 ½,42 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/markircherstrasse-22-4055-basel/576287/,Markircherstrasse 22,4055,Basel,1220,2,51 m²
3 Zimmer-Wohnung in Binningen mieten,/de/wohnung/baslerstrasse-53-4102-binningen/592592/,Baslerstrasse 53,4102,Binningen,1410,3,58 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/schopfheimerstr-4-4058-basel/596192/,Schopfheimerstr. 4,4058,Basel,1220,2,61 m²
3 Zimmer-Wohnung in Bottmingen mieten,/de/wohnung/baslerstrasse-6-4103-bottmingen/596119/,Baslerstrasse 6,4103,Bottmingen,1400,3,65 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/baldeggerstrasse-58-4052-basel/594196/,Baldeggerstrasse 58,4052,Basel,2230,3,89 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/pfeffingerstrasse-55-4053-basel/595692/,Pfeffingerstrasse 55,4053,Basel,1475,2,62 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/tangentenweg-56-4058-basel/595590/,Tangentenweg 56,4058,Basel,1960,3 ½,70 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/kleinhuningerstrasse-136-4057-basel/595163/,Kleinhüningerstrasse 136,4057,Basel,1280,3 ½,NaN
5 Zimmer-Wohnung in Basel mieten,/de/wohnung/4051-basel/594893/,no street available,4051,Basel,3530,5,120 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/ryffstrasse-50-4056-basel/594843/,Ryffstrasse 50,4056,Basel,970,1,30 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/sperrstrasse-43-4057-basel/597433/,Sperrstrasse 43,4057,Basel,1325,3,64 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/elsasserstrasse-107-4056-basel/594614/,Elsässerstrasse 107,4056,Basel,1370,2,45 m²
3 ½ Zimmer-Maisonette in Allschwil mieten,/de/wohnung/baselmattweg-142-152a-4123-allschwil/594582/,Baselmattweg 142-152a,4123,Allschwil,2020,3 ½,85 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/auberg-10-4051-basel/594017/,Auberg 10,4051,Basel,2235,4,102 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/liestaleranlage-30-4052-basel/593867/,Liestaleranlage 30,4052,Basel,1570,2 ½,75 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/oberwilerstrasse-159-4054-basel/593463/,Oberwilerstrasse 159,4054,Basel,1910,3,91 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/st-jakobsstrasse-193-4052-basel/593318/,St. Jakobsstrasse 193,4052,Basel,2209,3 ½,72 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/redingstrasse-14-4052-basel/593237/,Redingstrasse,4052,Basel,2325,3 ½,98 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/gasstrasse-71-4056-basel/582525/,Gasstrasse 71,4056,Basel,1305,2,64 m²
3 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/lettenweg-113-4123-allschwil/581693/,Lettenweg 113,4123,Allschwil,1590,3 ½,73 m²
3 Zimmer-Wohnung in Oberwil BL mieten,/de/wohnung/unterm-stallen-10-4104-oberwil-bl/593156/,Unterm Stallen 10,4104,Oberwil,1400,3,59 m²
3 ½ Zimmer-Dachwohnung in Binningen mieten,/de/wohnung/tiefengrabenstrasse-36-4102-binningen/593109/,Tiefengrabenstrasse 36,4102,Binningen,1790,3 ½,88 m²
4 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/fabrikstrasse-33-4123-allschwil/580242/,Fabrikstrasse 33,4123,Allschwil,1900,4 ½,96 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/schutzengraben-7-4051-basel/592687/,Schützengraben 7,4051,Basel,1590,2 ½,58 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/schorenweg-40-4058-basel/592675/,Schorenweg 40,4058,Basel,1785,3 ½,80 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/erlenstrasse-34-4058-basel/592161/,Erlenstrasse 34,4058,Basel,1390,3,56 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/st-jakobsstrasse-193-4052-basel/588169/,St. Jakobsstrasse 193,4052,Basel,1940,3 ½,72 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/hammerstrasse-183-4057-basel/592023/,Hammerstrasse 183,4057,Basel,1740,3 ½,72 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/rheinfelderstr-3-4058-basel/592006/,Rheinfelderstr. 3,4058,Basel,1900,3 ½,90 m²
1 ½ Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/burenweg-37-4127-birsfelden/583547/,Burenweg 37,4127,Birsfelden,911,1 ½,40 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/in-den-klostermatten-17-4052-basel/579903/,In den Klostermatten 17,4052,Basel,1510,3,70 m²
3 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/lettenweg-111-4123-allschwil/579922/,Lettenweg 111,4123,Allschwil,1595,3,73 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/rosentalstr-32-4058-basel/538209/,Rosentalstr. 32,4058,Basel,1180,2,54 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/mulhauserstr-30-4056-basel/591936/,Mülhauserstr. 30,4056,Basel,1531,3,NaN
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/ryffstr-12-4056-basel/591935/,Ryffstr. 12,4056,Basel,1625,3,67 m²
5 ½ Zimmer-Maisonette in Bottmingen mieten,/de/wohnung/weichselmattstrasse-58-4103-bottmingen/589194/,Weichselmattstrasse 58,4103,Bottmingen,3800,5 ½,147 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/eulerstr-64-4051-basel/591707/,Eulerstr. 64,4051,Basel,1770,2 ½,65 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/eisenbahnweg-10-4058-basel/583918/,Eisenbahnweg 10,4058,Basel,1640,3,70 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/sennheimerstr-54-4054-basel/591486/,Sennheimerstr. 54,4054,Basel,1950,4 ½,89 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/sennheimerstr-52-4054-basel/591485/,Sennheimerstr. 52,4054,Basel,1930,4 ½,80 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/st-alban-rheinweg-84-4052-basel/554750/,St. Alban-Rheinweg 84,4052,Basel,1780,2 ½,68 m²
1 Zimmer-Studio in Basel mieten,/de/wohnung/innere-margarethenstrasse-9-4051-basel/570616/,Innere Margarethenstrasse 9,4051,Basel,955,1,37 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/breisacherstrasse-68-4057-basel/590470/,Breisacherstrasse 68,4057,Basel,1490,2,NaN
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/gellertstrasse-26-4052-basel/577577/,Gellertstrasse 26,4052,Basel,2110,3,85 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/markircherstrasse-41-4055-basel/590339/,Markircherstrasse 41,4055,Basel,1600,3,68 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/laufenstrasse-41-4053-basel/590221/,Laufenstrasse 41,4053,Basel,1320,1 ½,49 m²
3 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/bottmingerstr-119-4102-binningen/590196/,Bottmingerstr. 119,4102,Binningen,1990,3 ½,78 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/bruderholzstrasse-74-4053-basel/584739/,Bruderholzstrasse 74,4053,Basel,1880,3,79 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/ryffstrasse-26-4056-basel/589908/,Ryffstrasse 26,4056,Basel,770,1,31 m²
2 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/im-zehntenfrei-27-4102-binningen/589852/,Im Zehntenfrei 27,4102,Binningen,2150,2 ½,70 m²
3 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/bruderholzstrasse-20-4102-binningen/589849/,Bruderholzstrasse 20,4102,Binningen,2320,3 ½,97 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/clarastrasse-1-4058-basel/589837/,Clarastrasse 1,4058,Basel,1480,3,63 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/laufenstrasse-41-4053-basel/583992/,Laufenstrasse 41,4053,Basel,1340,1 ½,49 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/tangentenweg-50-4058-basel/589768/,Tangentenweg 50,4058,Basel,1650,2 ½,49 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/blauensteinerstrasse-33-4053-basel/587848/,Blauensteinerstrasse 33,4053,Basel,2320,4 ½,108 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/klybeckstrasse-190-4057-basel/589658/,Klybeckstrasse 190,4057,Basel,1960,3 ½,71 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/klybeckstrasse-190-4057-basel/589657/,Klybeckstrasse 190,4057,Basel,935,1 ½,28 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/maulbeerstrasse-33-4058-basel/505479/,Maulbeerstrasse 33,4058,Basel,1185,1 ½,45 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/zurcherstr-160-4052-basel/539807/,Zürcherstr. 160,4052,Basel,1260,1,54 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/hiltalingerstr-5-4057-basel/589400/,Hiltalingerstr. 5,4057,Basel,1290,2,57 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/hegenheimerstrasse-240-4055-basel/589360/,Hegenheimerstrasse 240,4055,Basel,890,1,NaN
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/dolderweg-4-4058-basel/589231/,Dolderweg 4,4058,Basel,1710,3 ½,74 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/markircherstrasse-56-4055-basel/586243/,Markircherstrasse 56,4055,Basel,1490,3,59 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/malzgasse-14-4052-basel/577146/,Malzgasse 14,4052,Basel,2010,3 ½,81 m²
5 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/engelgasse-45-4052-basel/571936/,Engelgasse 45,4052,Basel,6280,5 ½,193 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/maiengasse-12-4056-basel/589004/,Maiengasse 12,4056,Basel,1500,2,51 m²
1 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/allmendstrasse-10-4123-allschwil/580238/,Allmendstrasse 10,4123,Allschwil,900,1,32 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/4055-basel/588841/,no street available,4055,Basel,1690,3 ½,88 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/amerbachstrasse-23-4057-basel/588519/,Amerbachstrasse 23,4057,Basel,1730,2 ½,57 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/freiburgerstrasse-9-4057-basel/588423/,Freiburgerstrasse 9,4057,Basel,1600,2 ½,NaN
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/maulbeerstrasse-31-4058-basel/553530/,Maulbeerstrasse 31,4058,Basel,1445,4,68 m²
3 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/bettenstr-10-4123-allschwil/578337/,Bettenstr. 10,4123,Allschwil,1350,3,63 m²
3 ½ Zimmer-Wohnung in Bottmingen mieten,/de/wohnung/baumliackerstrasse-1-4108-bottmingen/587783/,Bäumliackerstrasse 1,4108,Bottmingen,1720,3 ½,NaN
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/gotthelfstrasse-96-4054-basel/587403/,Gotthelfstrasse 96,4054,Basel,985,1,34 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/riehenstrasse-157-4058-basel/587402/,Riehenstrasse 157,4058,Basel,1450,2 ½,64 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/kraftstrasse-16-4056-basel/587386/,Kraftstrasse 16,4056,Basel,1660,2 ½,89 m²
4 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/allmendstrasse-8-4123-allschwil/580266/,Allmendstrasse 8,4123,Allschwil,1990,4,90 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/dornacherstrasse-329-4053-basel/587075/,Dornacherstrasse 329,4053,Basel,1100,1,NaN
4 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/schafmattweg-47-4102-binningen/586856/,Schafmattweg 47,4102,Binningen,1870,4 ½,83 m²
3 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/hasenrainstrasse-57-4102-binningen/584361/,Hasenrainstrasse 57,4102,Binningen,2600,3 ½,106 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/laufenburgerstr-10-4058-basel/586650/,Laufenburgerstr. 10,4058,Basel,1585,3,75 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/wasgenring-91-4055-basel/576758/,Wasgenring 91,4055,Basel,1720,4,89 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/hiltalingerstr5-4057-basel/586088/,Hiltalingerstr.5,4057,Basel,1290,2,57 m²
3 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/eschenstrasse-3-4123-allschwil/585983/,Eschenstrasse 3,4123,Allschwil,1380,3,62 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/lothringerstrasse-55-4056-basel/585979/,Lothringerstrasse 55,4056,Basel,1100,2,44 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/riehenring-147-4058-basel/555438/,Riehenring 147,4058,Basel,1530,2 ½,49 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/farnsburgerstrasse-6-4052-basel/585906/,Farnsburgerstrasse 6,4052,Basel,2200,3 ½,85 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/gundeldingerrain-10-tec-4053-basel/585215/,Gundeldingerrain 10 (TEC),4053,Basel,1703,3,85 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/reinacherstr-70-4053-basel/550759/,Reinacherstr. 70,4053,Basel,1480,3,74 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/dornacherstrasse-240-4053-basel/585484/,Dornacherstrasse 240,4053,Basel,1055,1,NaN
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/byfangweg-1-4051-basel/543656/,Byfangweg 1,4051,Basel,1330,2,57 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/blochmonterstr-4-4054-basel/537883/,Blochmonterstr. 4,4054,Basel,1946,2 ½,80 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/holeestr-108-4054-basel/585345/,Holeestr. 108,4054,Basel,1735,3,78 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/dornacherstrasse-149-4053-basel/585162/,Dornacherstrasse 149,4053,Basel,1800,3 ½,86 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/hammerstrasse-73-4057-basel/581363/,Hammerstrasse 73,4057,Basel,1360,3,57 m²
4 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/bettenstrasse-94-4123-allschwil/557119/,Bettenstrasse 94,4123,Allschwil,1640,4,74 m²
3 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/baselmattweg-184-4123-allschwil/555697/,Baselmattweg 184,4123,Allschwil,2295,3 ½,NaN
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/huningerstrasse-3-4056-basel/580202/,Hüningerstrasse 3,4056,Basel,2030,2 ½,78 m²
4 ½ Zimmer-Maisonette in Basel mieten,/de/wohnung/wanderstrasse-91-4054-basel/584575/,Wanderstrasse 91,4054,Basel,2600,4 ½,140 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/dornacherstrasse-34-4053-basel/584239/,Dornacherstrasse 34,4053,Basel,1310,2,57 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/erlenstrasse-47-4058-basel/584237/,Erlenstrasse 47,4058,Basel,1490,2 ½,67 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/schonaustrasse-47-4058-basel/584228/,Schönaustrasse 47,4058,Basel,1025,2,50 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/gilgenbergerstrasse-9-4053-basel/510686/,Gilgenbergerstrasse 9,4053,Basel,1540,3 ½,77 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/holeestr-108-4054-basel/584014/,Holeestr. 108,4054,Basel,1400,2,63 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/allschwilerstrasse-31-4055-basel/583837/,Allschwilerstrasse 31,4055,Basel,1350,2 ½,46 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/solothurnerstrasse-62-4053-basel/583831/,Solothurnerstrasse 62,4053,Basel,1640,3,68 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/saint-louis-strasse-23-29-4056-basel/583782/,Saint-Louis-Strasse 23-29,4056,Basel,1885,2 ½,72 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/saint-louis-strasse-23-29-4056-basel/583781/,Saint-Louis-Strasse 23-29,4056,Basel,1635,1 ½,61 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/waldshuterstr-10-4058-basel/583319/,Waldshuterstr. 10,4058,Basel,1510,3,70 m²
2 ½ Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/blauenstrasse-1-4127-birsfelden/569010/,Blauenstrasse 1,4127,Birsfelden,1490,2 ½,56 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/oltingerstrasse-33-4055-basel/580759/,Oltingerstrasse 33,4055,Basel,820,1,34 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/allschwilerstrasse-38-4055-basel/581898/,Allschwilerstrasse 38,4055,Basel,1130,1,56 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/gundeldingerstr-125-4053-basel/581535/,Gundeldingerstr. 125,4053,Basel,2940,3,121 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/dufourstr-49-4052-basel/575617/,Dufourstr. 49,4052,Basel,3040,4,148 m²
4 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/feldstrasse-112-4123-allschwil/554968/,Feldstrasse 112,4123,Allschwil,1980,4 ½,89 m²
3 Zimmer-Wohnung in Binningen mieten,/de/wohnung/hauptstr-87-4102-binningen/579255/,Hauptstr. 87,4102,Binningen,1695,3,86 m²
4 Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/baumgartenweg-8-4127-birsfelden/570275/,Baumgartenweg 8,4127,Birsfelden,1710,4,76 m²
3 Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/baumgartenweg-5-4127-birsfelden/551394/,Baumgartenweg 5,4127,Birsfelden,1550,3,60 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/blotzheimerstr-33-4055-basel/580045/,Blotzheimerstr. 33,4055,Basel,1660,3 ½,73 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/birsstr-320-4052-basel/580005/,Birsstr. 320,4052,Basel,3010,2 ½,112 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/friedensgasse-35-4056-basel/572188/,Friedensgasse 35,4056,Basel,2150,4 ½,96 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/blotzheimerstr-71-4055-basel/579063/,Blotzheimerstr. 71,4055,Basel,1905,4,97 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/redingstrasse-24-4052-basel/579019/,Redingstrasse,4052,Basel,2205,3 ½,98 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/redingstrasse-14-4052-basel/579018/,Redingstrasse,4052,Basel,2950,2 ½,81 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/redingstrasse-24-4052-basel/579017/,Redingstrasse,4052,Basel,3170,4 ½,114 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/klingental-1-4058-basel/554636/,Klingental 1,4058,Basel,1695,2,66 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/untere-rheingasse-12-4058-basel/577975/,Untere Rheingasse 12,4058,Basel,1500,2 ½,55 m²
3 ½ Zimmer-Wohnung in Bottmingen mieten,/de/wohnung/therwilerstrasse-43-4103-bottmingen/577944/,Therwilerstrasse 43,4103,Bottmingen,1650,3 ½,84 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/rosentalstr-17-4058-basel/577239/,Rosentalstr. 17,4058,Basel,2925,3 ½,85 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/hagentalerstrasse-33-4055-basel/577220/,Hagentalerstrasse 33,4055,Basel,1450,2 ½,62 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/bachlettenstrasse-31-4054-basel/577014/,Bachlettenstrasse 31,4054,Basel,1960,3,78 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/herrengrabenweg-64-4054-basel/577013/,Herrengrabenweg 64,4054,Basel,1700,2 ½,58 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/spalenring-151-4055-basel/576861/,Spalenring 151,4055,Basel,1640,3,72 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/goschenenstr-15-4054-basel/576848/,Göschenenstr. 15,4054,Basel,1425,2,57 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/rosentalstr-17-4058-basel/576515/,Rosentalstr. 17,4058,Basel,1410,1 ½,50 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/schutzenmattsttrasse-40-40-4051-basel/575994/,Schutzenmattsttrasse 40,4051,Basel,1087,1 ½,30 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/gundeldingerrain-81-4059-basel/575808/,Gundeldingerrain 81,4059,Basel,2040,3 ½,98 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/schneidergasse-21-4051-basel/574595/,Schneidergasse 21,4051,Basel,1650,2,50 m²
5 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/birsstr-320-4052-basel/574317/,Birsstr. 320,4052,Basel,4910,5 ½,196 m²
3 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/steinbuhlweg-70-4123-allschwil/574292/,Steinbühlweg 70,4123,Allschwil,2340,3 ½,75 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/guterstrasse-79-4053-basel/573582/,Güterstrasse 79,4053,Basel,1265,1,43 m²
3 ½ Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/hofstrasse-1-4127-birsfelden/573487/,Hofstrasse 1,4127,Birsfelden,1570,3 ½,72 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/badenweilerstr-28-4057-basel/571915/,Badenweilerstr. 28,4057,Basel,1590,2 ½,69 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/luzernerring-64-4056-basel/571838/,Luzernerring 64,4056,Basel,1635,3,75 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/gasstr-4-4056-basel/571494/,Gasstr. 4,4056,Basel,1750,3 ½,70 m²
3 Zimmer-Wohnung in Riehen mieten,/de/wohnung/helvetierstr-23-4125-riehen/571327/,Helvetierstr. 23,4125,Riehen,1685,3,76 m²
3 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/steinbuhlweg-70-4123-allschwil/571320/,Steinbühlweg 70,4123,Allschwil,2330,3 ½,75 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/schorenweg-40-4058-basel/571319/,Schorenweg 40,4058,Basel,895,1,32 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/hasenberg-3-4054-basel/555994/,Hasenberg 3,4054,Basel,1559,2 ½,65 m²
4 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/durrenmattweg-88-4123-allschwil/569445/,Dürrenmattweg 88,4123,Allschwil,1850,4 ½,102 m²
